record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,source_url,entry_quality,details,required_new,intervention_f
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Military and police deployment,2020-04-03,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/s0dvbe0j9vned9j/819_enforcement_deployed.pdf?dl=1'>link</a>,Unverified,"Effective immediately, there will be more than 250 men and women on state active duty. They will provide assistance to the Hawaii Emergency Management Operations Center, the State of Hawaiis Joint Information Center, and support the receiving and distribution of medical supplies and PPE (Personal Protective Equipment) from the national strategic stockpile",required,Military and police deployment
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,State of emergency,2020-03-05,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/1dptxsuqggq4i4g/819_state_of_emergency.pdf?dl=1'>link</a>,Unverified,NA,required,State of emergency
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Symptom screening when entering by air,2020-03-10,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zp0gqj289q82n5c/819_symp_screening.pdf?dl=1'>link</a>,Unverified,NA,recommended,Symptom screening when entering by air
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Symptom screening when entering by land,2020-03-10,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zp0gqj289q82n5c/819_symp_screening.pdf?dl=1'>link</a>,Unverified,NA,recommended,Symptom screening when entering by land
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Symptom screening when entering by sea,2020-03-10,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zp0gqj289q82n5c/819_symp_screening.pdf?dl=1'>link</a>,Unverified,NA,recommended,Symptom screening when entering by sea
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Symptom screening at checkpoints within borders,2020-04-10,recommended,Partially Implemented,random sample,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zp0gqj289q82n5c/819_symp_screening.pdf?dl=1'>link</a>,Unverified,The Hawaii Department of Health is launching a statewide surveillance testing program to identify cases of community spread of the coronavirus. This additional layer of testing helps detect COVID19 cases earlier so that appropriate steps can be taken to contain the virus. About 200 COVID19 tests will be conducted each week under the program. Samples collected for influenza testing from patients with respiratory symptoms will be randomly selected and also tested for COVID19. These samples are collected by healthcare providers in doctors offices and other outpatient settings. The information will help responders understand the scope of such a spread when it occurs.,recommended,Symptom screening at checkpoints within borders
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Restaurant closures (excluding takeout/delivery),2020-03-25,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/g06jswpwgpt67a7/819_restaurant_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Restaurant closures (excluding takeout/delivery)
819,2020-04-08T19:46:01Z,No,USA,United States of America,USA.12_1,Hawaii,NA,Quarantine of travelers,2020-03-26,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/t5h2k7scn3nw0o6/819_quar_iso.pdf?dl=1'>link</a>,Unverified,"all persons entering the State of Hawaii to selfquarantine for 14 days or for the duration of their stay in Hawaii, whichever is shorter. Upon arrival, residents are required to selfquarantine in a designated location in their residence. Visitors will selfquarantine in their hotel room or rented lodging. Selfquarantined individuals may only leave their designated location for medical emergencies or to seek medical care. Failure to comply with all rules and protocols related to quarantines is punishable by fines of up to 5,000 and/or imprisonment of up to one year.",required,Quarantine of travelers
820,2020-04-08T19:46:50Z,Yes,BDI,Burundi,NA,NA,NA,Quarantine of travelers,2020-03-17,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/eexggnuy2429kmy/820_quar_iso.pdf?dl=1'>link</a>,Verified,"14 day quarantine extended to travelers arriving from the UK, USA, and Australia.",required,Quarantine of travelers
822,2020-04-08T20:00:01Z,Yes,CHE,Switzerland,NA,NA,NA,Quarantine of contacts confirmed cases,2020-03-19,required,Strongly Implemented,NA,required,NA,NA,10,NA,<a href='https://www.dropbox.com/s/vn9nvonq2b2hfxn/822_quar_iso.zip?dl=1'>link</a>,Unverified,10 days of quarantine start at day of isolation of the confirmed or suspected case the individual was in contact with,required,Quarantine of contacts confirmed cases
822,2020-04-08T20:00:01Z,Yes,CHE,Switzerland,NA,NA,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-19,required,Strongly Implemented,NA,required,NA,NA,10,NA,<a href='https://www.dropbox.com/s/vn9nvonq2b2hfxn/822_quar_iso.zip?dl=1'>link</a>,Unverified,10 days of quarantine start at day of isolation of the confirmed or suspected case the individual was in contact with,required,Quarantine of contacts suspected (symptomatic) cases
822,2020-04-08T20:00:01Z,Yes,CHE,Switzerland,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-19,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/vn9nvonq2b2hfxn/822_quar_iso.zip?dl=1'>link</a>,Unverified,"at least 10 days selfisolation at home if symptomatic or confirmed, other individuals in the household are required to selfquarantine until at least 48 hours symptom free",required,Home isolation of suspected (symptomatic) cases
822,2020-04-08T20:00:01Z,Yes,CHE,Switzerland,NA,NA,NA,Home isolation of non-hospitalized confirmed cases,2020-03-19,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/vn9nvonq2b2hfxn/822_quar_iso.zip?dl=1'>link</a>,Unverified,"at least 10 days selfisolation at home if symptomatic or confirmed, other individuals in the household are required to selfquarantine until at least 48 hours symptom free",required,Home isolation of non-hospitalized confirmed cases
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Nursery school closures,2020-02-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/y3amy3fd8qfqqmb/823_school_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Nursery school closures
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Primary school closures,2020-02-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/y3amy3fd8qfqqmb/823_school_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Primary school closures
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Secondary school closures,2020-02-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/y3amy3fd8qfqqmb/823_school_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Secondary school closures
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Post-secondary school closures,2020-02-13,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/y3amy3fd8qfqqmb/823_school_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Post-secondary school closures
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Limiting movement within borders,2020-01-26,partially restricted,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/qallczj3nx6kvnm/823_limited_mvt.pdf?dl=1'>link</a>,Unverified,NA,required,Limiting movement within borders
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Limiting size of gatherings,2020-01-26,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/wixf8vb15g4c1aj/823_social_group_limits.pdf?dl=1'>link</a>,Unverified,NA,required,Limiting size of gatherings
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Contact tracing,2020-01-20,partial contact tracing,Partially Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/qghbvlrloxv4a2a/823_contact_tracing.pdf?dl=1'>link</a>,Unverified,NA,required,Contact tracing
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Testing of symptomatic individuals,2020-01-20,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5fyy0kesfuwcwnb/823_testing_symp.pdf?dl=1'>link</a>,Unverified,NA,required,Testing of symptomatic individuals
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Testing of asymptomatic individuals,2020-01-20,some,Partially Implemented,NA,NA,NA,NA,NA,travel history;contact with case;other potential exposure,<a href='https://www.dropbox.com/s/6hfzb0gv5soh8m7/823_testing_asymp.pdf?dl=1'>link</a>,Unverified,NA,required,Testing of asymptomatic individuals
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,State of emergency,2020-01-25,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/b907l8dg90x91me/823_state_of_emergency.pdf?dl=1'>link</a>,Unverified,NA,required,State of emergency
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Symptom screening at checkpoints within borders,2020-01-20,required,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/8dzv6h6sbcgevxz/823_symp_screening.pdf?dl=1'>link</a>,Unverified,NA,required,Symptom screening at checkpoints within borders
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Quarantine of contacts confirmed cases,2020-01-26,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/0w96enhmj61fu7v/823_quar_iso.pdf?dl=1'>link</a>,Unverified,NA,required,Quarantine of contacts confirmed cases
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Quarantine of contacts suspected (symptomatic) cases,2020-01-26,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0w96enhmj61fu7v/823_quar_iso.pdf?dl=1'>link</a>,Unverified,NA,required,Quarantine of contacts suspected (symptomatic) cases
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Home isolation of suspected (symptomatic) cases,2020-01-26,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0w96enhmj61fu7v/823_quar_iso.pdf?dl=1'>link</a>,Unverified,NA,required,Home isolation of suspected (symptomatic) cases
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Home isolation of non-hospitalized confirmed cases,2020-01-26,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0w96enhmj61fu7v/823_quar_iso.pdf?dl=1'>link</a>,Unverified,NA,required,Home isolation of non-hospitalized confirmed cases
823,2020-04-08T20:02:15Z,No,CHN,China,CHN.27_1,Tianjin,NA,Home isolation of confirmed cases discharged from the hospital,2020-01-26,required,Strongly Implemented,NA,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0w96enhmj61fu7v/823_quar_iso.pdf?dl=1'>link</a>,Unverified,NA,required,Home isolation of confirmed cases discharged from the hospital
824,2020-04-08T20:09:07Z,No,USA,United States of America,USA.26_1,Missouri,NA,Household confinement,2020-04-06,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,<a href='https://www.dropbox.com/s/7i0jhgh8bw7e41q/824_household_confined.pdf?dl=1'>link</a>,Unverified,NA,required,Household confinement
825,2020-04-08T20:16:55Z,No,USA,United States of America,USA.26_1,Missouri,NA,Nursing home/long-term care closures,2020-04-06,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ymyzdrvs6przqrv/825_nursing_home_closed.pdf?dl=1'>link</a>,Unverified,"In accordance with the guidelines from the President and the CDC, people shall not visit nursinghomes, longterm care facilities, retirement homes, or assisted living homes unless to provide critical assistance.",required,Nursing home/long-term care closures
826,2020-04-08T20:17:59Z,Yes,CHE,Switzerland,NA,NA,NA,Testing of symptomatic individuals,2020-03-24,some,Partially Implemented,NA,NA,NA,NA,NA,age;symptom severity;comorbidity;hospitalization,<a href='https://www.dropbox.com/s/fiqctno1jqman5f/826_testing_symp.pdf?dl=1'>link</a>,Unverified,"Testing criteriasymptoms of acute respiratory problems (eg. coughs, sore throat, issues breathing) and/ or fever  38C (100.4 F)testing recommended for individuals which have the criteria listed above and  one of the following severe symptoms that require hospitalization pneumonia high risk individual ( 65 years old, high blood pressure, diabetes, cardiovascular disease, chronic respiratory disease, immunosuppression, cancer health care workers with contact to patients or to residents of nursing homes",required,Testing of symptomatic individuals
826,2020-04-08T20:17:59Z,Yes,CHE,Switzerland,NA,NA,NA,Testing of asymptomatic individuals,2020-03-24,none,Not Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2yogaq2lb4v4w6d/826_testing_asymp.pdf?dl=1'>link</a>,Unverified,recommendation to test symptomatic individuals only,required,Testing of asymptomatic individuals
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,Border closures for entering by land,2020-01-26,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pfyi0gifdjq1h6s/827_closed_border.pdf?dl=1'>link</a>,Unverified,Buses were required to stop running into the administrative unit,required,Border closures for entering by land
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,Border closures for leaving by land,2020-01-26,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pfyi0gifdjq1h6s/827_closed_border.pdf?dl=1'>link</a>,Unverified,Buses were required to stop running out from the administrative unit,required,Border closures for leaving by land
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,open,Not Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/yg5nyyiyxzaooxc/827_entertainment_closed.pdf?dl=1'>link</a>,Unverified,"some museums, libraries were reopened",required,"Leisure, entertainment, and religious venue closures"
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,Universal facemask policies,2020-02-08,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/by854eziamb1e9s/827_mask.pdf?dl=1'>link</a>,Unverified,"Required to wearing masks to all public places, including public transportation",required,Universal facemask policies
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,State of emergency,2020-01-24,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/hs0s6qawkacxesf/827_state_of_emergency.pdf?dl=1'>link</a>,Unverified,First level state emergency,required,State of emergency
827,2020-04-08T20:19:26Z,No,CHN,China,CHN.24_1,Shanghai,NA,Symptom screening at checkpoints within borders,2020-02-08,required,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rqs7fcmp610tm80/827_symp_screening.pdf?dl=1'>link</a>,Unverified,Temperature screening at some buses,required,Symptom screening at checkpoints within borders
