record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,details,required_new,intervention_f
554,2020-04-05T09:25:19Z,Yes,BWA,Botswana,NA,NA,NA,Military and police deployment,2020-04-04,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,The Botswana Defense Force has deployed its troops to boundary lines with other countries in an effort to curb the spread of covid19. Minister Kagiso Mmusi said this during a press release to update media on the latest on covid19.,required,Military and police deployment
555,2020-04-05T10:20:32Z,Yes,BWA,Botswana,NA,NA,NA,Quarantine of travelers,2020-03-24,required,Strongly Implemented,NA,required,NA,NA,14,NA,"All people coming from the Republic of South Africa through the Martins Drift, Ramatlabama, Pioneer Gate, Tlokweng borders and Sir Seretse Khama International Airport will be placed under mandatory quarantine for 14 days.",required,Quarantine of travelers
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for entering by land,2020-04-03,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,NA,required,Border closures for entering by land
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for entering by sea,2020-04-03,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,NA,required,Border closures for entering by sea
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for leaving by land,2020-04-03,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,Border closures for leaving by land
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for leaving by sea,2020-04-03,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,Border closures for leaving by sea
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Primary school closures,2020-04-03,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Primary school closures
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Secondary school closures,2020-04-03,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Secondary school closures
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Post-secondary school closures,2020-04-03,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Post-secondary school closures
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Nursing home/long-term care closures,NA,unknown,Unknown,NA,unknown,NA,NA,NA,NA,NA,unknown,Nursing home/long-term care closures
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,"Leisure, entertainment, and religious venue closures",2020-03-25,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,NA,required,"Leisure, entertainment, and religious venue closures"
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Limiting size of gatherings,2020-03-26,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Limiting size of gatherings
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Contact tracing,2020-03-29,partial contact tracing,Partially Implemented,NA,NA,NA,NA,NA,NA,NA,required,Contact tracing
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Testing of symptomatic individuals,2020-04-03,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,Testing of symptomatic individuals
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Testing of asymptomatic individuals,NA,unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,required,Testing of asymptomatic individuals
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,State of emergency,2020-02-27,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,State of emergency
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Symptom screening when entering by land,2020-04-03,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Symptom screening when entering by land
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Symptom screening when entering by sea,2020-04-03,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Symptom screening when entering by sea
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Restaurant closures (excluding takeout/delivery),2020-03-25,open,Not Implemented,entire population,unknown,NA,NA,NA,NA,NA,unknown,Restaurant closures (excluding takeout/delivery)
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of suspected (symptomatic) cases,2020-04-03,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of suspected (symptomatic) cases
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of non-hospitalized confirmed cases,2020-04-03,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of non-hospitalized confirmed cases
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of confirmed cases discharged from the hospital,2020-02-28,required,Strongly Implemented,NA,required,NA,NA,NA,NA,NA,required,Home isolation of confirmed cases discharged from the hospital
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Limiting movement within borders,2020-01-26,partially restricted,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,Lockdown residential neighborhoods or complex where local transmission has occurred.,required,Limiting movement within borders
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Limiting size of gatherings,NA,unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,unknown,Limiting size of gatherings
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Contact tracing,2020-01-26,complete contact tracing,Strongly Implemented,NA,NA,NA,NA,NA,NA,"Community healthcare workers, family doctors, communitylevel goverment officials are responsible for a) daily followup and athome vital check on close contacts; b) preparation for potential transportation of close contacts.",required,Contact tracing
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Testing of symptomatic individuals,2020-01-26,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,Testing of symptomatic individuals
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Testing of asymptomatic individuals,2020-01-26,some,Partially Implemented,NA,NA,NA,NA,NA,travel history;contact with case,Close contacts,required,Testing of asymptomatic individuals
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Universal facemask policies,2020-01-26,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,NA,recommended,Universal facemask policies
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Symptom screening at checkpoints within borders,2020-01-26,required,Strongly Implemented,other subpopulation,required,NA,NA,NA,NA,"Close contacts (have lived or stayed with a confirmed case in a same building unit, have been on the same transportation with a confirmed case, medical staff whove taken care of patients), or people returning from regions with confirmed local transmission are required to have vitals checked twice every day, companioned with selfquarantine for 14 days.",required,Symptom screening at checkpoints within borders
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,open,Not Implemented,entire population,required,NA,NA,NA,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",required,"Leisure, entertainment, and religious venue closures"
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-13,open,Not Implemented,entire population,required,NA,NA,NA,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",required,Restaurant closures (excluding takeout/delivery)
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,Limiting number of patrons in restaurants,2020-03-13,required,Strongly Implemented,entire population,required,NA,100,NA,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",required,Limiting number of patrons in restaurants
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Nursery school closures,2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Nursery school closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Primary school closures,2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Primary school closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Secondary school closures,2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Secondary school closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Post-secondary school closures,2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Post-secondary school closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Limiting movement within borders,2020-03-09,partially restricted,Partially Implemented,entire population,NA,NA,NA,NA,NA,NA,required,Limiting movement within borders
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Household confinement,2020-03-09,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,NA,required,Household confinement
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Nursing home/long-term care closures,2020-03-04,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,NA,recommended,Nursing home/long-term care closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Office closures,2020-03-22,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Office closures
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,"Leisure, entertainment, and religious venue closures",2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,"Leisure, entertainment, and religious venue closures"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Retail store closures (excluding essentials),2020-03-22,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Retail store closures (excluding essentials)
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Limiting size of gatherings,2020-03-09,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Limiting size of gatherings
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Testing of symptomatic individuals,2020-03-09,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;travel history;contact with case,NA,required,Testing of symptomatic individuals
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Military and police deployment,2020-03-09,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,Military and police deployment
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,State of emergency,2020-03-09,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,State of emergency
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Restaurant closures (excluding takeout/delivery),2020-03-08,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Restaurant closures (excluding takeout/delivery)
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quarantine of travelers,2020-03-09,recommended,Partially Implemented,NA,recommended,NA,NA,NA,NA,NA,recommended,Quarantine of travelers
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quarantine of contacts confirmed cases,2020-03-09,required,Strongly Implemented,NA,required,NA,NA,14,NA,NA,required,Quarantine of contacts confirmed cases
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quarantine of contacts suspected (symptomatic) cases,2020-03-09,recommended,Partially Implemented,NA,recommended,NA,NA,NA,NA,NA,recommended,Quarantine of contacts suspected (symptomatic) cases
